asset_id,figure_id,chapter,chapter_title,part,working_title,visual_type,production_status,rights_status,accuracy_status,recommended_print_size,source_plan
F54.05,54.5,54,Wax Processing,VI — Honey Production,Safe Steam Rendering,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-54-illustration-plan.md
F54.06,54.6,54,Wax Processing,VI — Honey Production,Water and Overheated Wax Hazard,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-54-illustration-plan.md
F54.07,54.7,54,Wax Processing,VI — Honey Production,Safe Wax Workstation,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-54-illustration-plan.md
F54.08,54.8,54,Wax Processing,VI — Honey Production,Coarse and Fine Physical Filtration,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-54-illustration-plan.md
F54.09,54.9,54,Wax Processing,VI — Honey Production,Wax Block Cooling,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-54-illustration-plan.md
F54.10,54.10,54,Wax Processing,VI — Honey Production,Mass Balance,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-54-illustration-plan.md
F54.11,54.11,54,Wax Processing,VI — Honey Production,Processing Is Not Chemical Purification,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-54-illustration-plan.md
F54.12,54.12,54,Wax Processing,VI — Honey Production,End-Use Decision,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-54-illustration-plan.md
F54.13,54.13,54,Wax Processing,VI — Honey Production,Authenticity Testing,chart_data,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-54-illustration-plan.md
F54.14,54.14,54,Wax Processing,VI — Honey Production,Emergency Response Panels,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-54-illustration-plan.md
F55.01,55.1,55,Beeswax,VII — Other Hive Products,Wax Production by a Worker Bee,anatomical,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-55-illustration-plan.md
F55.02,55.2,55,Beeswax,VII — Other Hive Products,Wax Source Streams,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-55-illustration-plan.md
F55.03,55.3,55,Beeswax,VII — Other Hive Products,New Comb Versus Old Brood Comb,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-55-illustration-plan.md
F55.04,55.4,55,Beeswax,VII — Other Hive Products,Lipophilic Residue Accumulation,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-55-illustration-plan.md
F55.05,55.5,55,Beeswax,VII — Other Hive Products,Rendering Methods Compared,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-55-illustration-plan.md
F55.06,55.6,55,Beeswax,VII — Other Hive Products,Water Rendering Separation,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-55-illustration-plan.md
F55.07,55.7,55,Beeswax,VII — Other Hive Products,Safe Molten-Wax Workstation,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-55-illustration-plan.md
F55.08,55.8,55,Beeswax,VII — Other Hive Products,Wax Fire and Water Hazard,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-55-illustration-plan.md
F55.09,55.9,55,Beeswax,VII — Other Hive Products,Coarse and Fine Physical Filtration,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-55-illustration-plan.md
F55.10,55.10,55,Beeswax,VII — Other Hive Products,Wax Block Cooling and Shrinkage,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-55-illustration-plan.md
F55.11,55.11,55,Beeswax,VII — Other Hive Products,End-Use Quality Ladder,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-55-illustration-plan.md
F55.12,55.12,55,Beeswax,VII — Other Hive Products,Beeswax Adulteration,chart_data,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-55-illustration-plan.md
F55.13,55.13,55,Beeswax,VII — Other Hive Products,EU E901 Context,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-55-illustration-plan.md
F55.14,55.14,55,Beeswax,VII — Other Hive Products,Wax Lot Traceability,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-55-illustration-plan.md
F56.01,56.1,56,Pollen,VII — Other Hive Products,From Flower to Pollen Pellet,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-56-illustration-plan.md
F56.02,56.2,56,Pollen,VII — Other Hive Products,Pollen in Colony Nutrition,anatomical,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-56-illustration-plan.md
F56.03,56.3,56,Pollen,VII — Other Hive Products,Bee Pollen Versus Bee Bread,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-56-illustration-plan.md
F56.04,56.4,56,Pollen,VII — Other Hive Products,Pollen Trap Principle,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-56-illustration-plan.md
F56.05,56.5,56,Pollen,VII — Other Hive Products,Colony Cost of Over-Trapping,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-56-illustration-plan.md
F56.06,56.6,56,Pollen,VII — Other Hive Products,Hygienic Collection Workflow,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-56-illustration-plan.md
F56.07,56.7,56,Pollen,VII — Other Hive Products,"Fresh, Dried, Frozen, and Freeze-Dried Pollen",scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-56-illustration-plan.md
F56.08,56.8,56,Pollen,VII — Other Hive Products,Drying Control,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-56-illustration-plan.md
F56.09,56.9,56,Pollen,VII — Other Hive Products,Moisture Versus Water Activity,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-56-illustration-plan.md
F56.10,56.10,56,Pollen,VII — Other Hive Products,Bee-Pollen Safety Hazards,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-56-illustration-plan.md
F56.11,56.11,56,Pollen,VII — Other Hive Products,Representative Sampling,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-56-illustration-plan.md
F56.12,56.12,56,Pollen,VII — Other Hive Products,Botanical Identification,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-56-illustration-plan.md
F56.13,56.13,56,Pollen,VII — Other Hive Products,Allergy and Anaphylaxis Warning,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-56-illustration-plan.md
F56.14,56.14,56,Pollen,VII — Other Hive Products,Traceability Chain,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-56-illustration-plan.md
F57.01,57.1,57,Propolis,VII — Other Hive Products,From Plant Resin to Propolis,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-57-illustration-plan.md
F57.02,57.2,57,Propolis,VII — Other Hive Products,Propolis Envelope,technical_cutaway,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-57-illustration-plan.md
F57.03,57.3,57,Propolis,VII — Other Hive Products,Chemical Diversity by Botanical Region,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-57-illustration-plan.md
F57.04,57.4,57,Propolis,VII — Other Hive Products,Trap Collection Versus Random Scraping,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-57-illustration-plan.md
F57.05,57.5,57,Propolis,VII — Other Hive Products,Cold Harvest Workflow,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-57-illustration-plan.md
F57.06,57.6,57,Propolis,VII — Other Hive Products,Raw Propolis Defect Atlas,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-57-illustration-plan.md
F57.07,57.7,57,Propolis,VII — Other Hive Products,Solvent Selectivity,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-57-illustration-plan.md
F57.08,57.8,57,Propolis,VII — Other Hive Products,Ethanol Safety,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-57-illustration-plan.md
F57.09,57.9,57,Propolis,VII — Other Hive Products,Evidence Ladder,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-57-illustration-plan.md
F57.10,57.10,57,Propolis,VII — Other Hive Products,Propolis Laboratory Toolbox,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-57-illustration-plan.md
F57.11,57.11,57,Propolis,VII — Other Hive Products,Allergy Risk,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-57-illustration-plan.md
F57.12,57.12,57,Propolis,VII — Other Hive Products,Authentication,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-57-illustration-plan.md
F57.13,57.13,57,Propolis,VII — Other Hive Products,Traceability Chain,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-57-illustration-plan.md
F57.14,57.14,57,Propolis,VII — Other Hive Products,Standards Context,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-57-illustration-plan.md
F58.01,58.1,58,Royal Jelly,VII — Other Hive Products,Nurse-Bee Glands and Royal Jelly Production,anatomical,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-58-illustration-plan.md
F58.02,58.2,58,Royal Jelly,VII — Other Hive Products,Queen Versus Worker Feeding,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-58-illustration-plan.md
F58.03,58.3,58,Royal Jelly,VII — Other Hive Products,Commercial Production Cycle,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-58-illustration-plan.md
F58.04,58.4,58,Royal Jelly,VII — Other Hive Products,Nurse Capacity Versus Cell Load,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-58-illustration-plan.md
F58.05,58.5,58,Royal Jelly,VII — Other Hive Products,Safe Grafting,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-58-illustration-plan.md
F58.06,58.6,58,Royal Jelly,VII — Other Hive Products,Hygienic Harvest,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-58-illustration-plan.md
F58.07,58.7,58,Royal Jelly,VII — Other Hive Products,Cold Chain,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-58-illustration-plan.md
F58.08,58.8,58,Royal Jelly,VII — Other Hive Products,Royal Jelly Quality Dimensions,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-58-illustration-plan.md
F58.09,58.9,58,Royal Jelly,VII — Other Hive Products,Why 10-HDA Alone Is Not a Freshness Test,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-58-illustration-plan.md
F58.10,58.10,58,Royal Jelly,VII — Other Hive Products,Storage and Freshness Risks,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-58-illustration-plan.md
F58.11,58.11,58,Royal Jelly,VII — Other Hive Products,Product Forms,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-58-illustration-plan.md
F58.12,58.12,58,Royal Jelly,VII — Other Hive Products,Adulteration Investigation,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-58-illustration-plan.md
F58.13,58.13,58,Royal Jelly,VII — Other Hive Products,Allergy and Claims Boundary,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-58-illustration-plan.md
F58.14,58.14,58,Royal Jelly,VII — Other Hive Products,Current Standards,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-58-illustration-plan.md
F59.01,59.1,59,Bee Venom,VII — Other Hive Products,Worker Bee Sting Apparatus,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-59-illustration-plan.md
F59.02,59.2,59,Bee Venom,VII — Other Hive Products,Major Venom Components,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-59-illustration-plan.md
F59.03,59.3,59,Bee Venom,VII — Other Hive Products,Sting Reaction Spectrum,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-59-illustration-plan.md
F59.04,59.4,59,Bee Venom,VII — Other Hive Products,Raw Venom Versus Venom Immunotherapy,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-59-illustration-plan.md
F59.05,59.5,59,Bee Venom,VII — Other Hive Products,Professional Electrical Collection Principle,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-59-illustration-plan.md
F59.06,59.6,59,Bee Venom,VII — Other Hive Products,Safe Collection Site,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-59-illustration-plan.md
F59.07,59.7,59,Bee Venom,VII — Other Hive Products,Pre-Use Equipment Inspection,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-59-illustration-plan.md
F59.08,59.8,59,Bee Venom,VII — Other Hive Products,Dry Venom Recovery,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-59-illustration-plan.md
F59.09,59.9,59,Bee Venom,VII — Other Hive Products,Occupational Exposure Routes,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-59-illustration-plan.md
F59.10,59.10,59,Bee Venom,VII — Other Hive Products,Multicomponent Quality Control,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-59-illustration-plan.md
F59.11,59.11,59,Bee Venom,VII — Other Hive Products,Melittin-Equivalence Concept,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-59-illustration-plan.md
